账户,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比例,参考盈亏,盈亏占比,个股仓位
101800000076 (集中交易) ,601996,丰林集团,0,118100,118100,0,0,0,4.29,4.85,0.0754,572785,0.131855309218203,66726.5,0.00156034795526916,0.0133941373151424
101800000076 (集中交易) ,002578,闽发铝业,0,118600,118600,0,0,0,4.36,4.88,0.0678,578768,0.11977971546581,61909.2,0.00144769909454789,0.0135340451750837
101800000076 (集中交易) ,000651,格力电器,0,13800,13800,0,0,0,34.22,41.53,0.0632,573114,0.213688701852826,100905.6,0.00235959995856531,0.0134018307274641
101800000076 (集中交易) ,000333,美的集团,0,12800,12800,0,0,0,38.76,42.95,0.0382,549760,0.108101135190919,53632,0.00125414312959613,0.0128557153737837
101800000076 (集中交易) ,600370,三房巷,0,41500,41500,0,0,0,5.05,4.14,0.0376,171810,-0.180684741737582,-37889.5,-0.000886016857637835,0.0040176448966272
101800000076 (集中交易) ,600036,招商银行,0,22800,22800,0,0,0,21.65,24.08,0.0353,549024,0.112394327158498,55472.4,0.00129717947013365,0.0128385045790458
101800000076 (集中交易) ,600519,贵州茅台,0,1100,1100,0,0,0,449.48,463.13,0.0191,509443,0.0303730104699229,15017.2,0.00035116568850259,0.0119129332930124
101800000076 (集中交易) ,601318,XD中国平,0,10400,10400,0,0,0,46.19,51.23,0.0129,532792,0.109162553044081,52436.8,0.00122619429553263,0.0124589317255329
101800000076 (集中交易) ,600448,华纺股份,0,88900,88900,0,0,0,5.97,6.02,0.0084,535178,0.00854414474786384,4533.9,0.000106021769377906,0.0125147265030391
101800000076 (集中交易) ,600248,延长化建,0,87200,87200,0,0,0,6.17,6.13,0.0049,534536,-0.00567721005677212,-3052,-7.13686760055074E-05,0.0124997138261074
101800000076 (集中交易) ,300283,温州宏丰,0,71700,71700,0,0,0,7.21,7.50,0,537750,0.0406549188289164,21008.1,0.000491258283876573,0.0125748707476938
101800000076 (集中交易) ,300260,新莱应材,0,40500,40500,0,0,0,13.61,12.96,0,524880,-0.0476190476190476,-26244,-0.000613695784105025,0.0122739156821005
101800000076 (集中交易) ,511990,华宝添益,0,82574,82574,0,0,0,98.868,100.013,0,8258473.462,0.0115810980296963,94547.23,0.00221091435946533,0.193118059242975
101800000076 (集中交易) ,000420,吉林化纤,0,168800,168800,0,0,0,3.08,3.21,-0.0031,541848,0.0422077922077922,21944,0.000513143586587436,0.0126706993303513
101800000076 (集中交易) ,600828,茂业商业,0,67300,67300,0,0,0,7.97,7.91,-0.0038,532343,-0.00790166812993851,-4239.9,-9.91468051755409E-05,0.0124484322053735
101800000076 (集中交易) ,300154,瑞凌股份,0,62217,62217,0,0,0,8.49,8.44,-0.0059,525111.48,-0.00600635967494997,-3173.067,-7.41997348187311E-05,0.0122793286641194
101800000076 (集中交易) ,600475,华光股份,0,26600,26600,0,0,0,20.07,19.33,-0.0062,514178,-0.0370148956309471,-19763.8,-0.00046216128402282,0.0120236576314416
101800000076 (集中交易) ,600223,鲁商置业,0,115123,115123,0,0,0,4.61,4.63,-0.0064,533019.49,0.00412058121882458,2187.337,5.1149195828263E-05,0.0124642514044662
101800000076 (集中交易) ,002228,合兴包装,0,112533,112533,0,0,0,4.66,4.66,-0.0085,524403.78,0.00107411385606872,562.665,1.31574888874963E-05,0.0122627796431466
101800000076 (集中交易) ,300464,星徽精密,0,42300,42300,0,0,0,12.40,12.20,-0.0089,516060,-0.0157321500605083,-8248.5,-0.000192884837493915,0.0120676667560295
101800000076 (集中交易) ,002549,凯美特气,0,70400,70400,0,0,0,7.41,7.40,-0.0094,520960,-0.00121473883115123,-633.6,-1.48162493830568E-05,0.0121822494927356
101800000076 (集中交易) ,002487,大金重工,0,84164,84164,0,0,0,6.36,6.29,-0.0094,529391.56,-0.0113171958503615,-6059.808,-0.000141703956031318,0.012379415047736
101800000076 (集中交易) ,600313,农发种业,0,128600,128600,0,0,0,4.18,4.14,-0.0096,532404,-0.00838323353293417,-4501,-0.000105252428145737,0.0124498586435243
101800000076 (集中交易) ,300390,天华超净,0,56675,56675,0,0,0,9.23,9.13,-0.0098,517442.75,-0.0104053761109907,-5440.8,-0.000127228929361325,0.012100001302801
101800000076 (集中交易) ,300305,裕兴股份,0,58400,58400,0,0,0,8.93,8.88,-0.01,518592,-0.00515348420345052,-2686.4,-6.28194007933143E-05,0.012126875631405
101800000076 (集中交易) ,000798,中水渔业,0,58779,58779,0,0,0,9.00,8.88,-0.01,521957.52,-0.0127848804891605,-6759.585,-0.00015806770373417,0.0122055757318212
101800000076 (集中交易) ,300217,东方电热,0,145100,145100,0,0,0,3.77,3.57,-0.0111,518007,-0.0535524920466596,-29310.2,-0.00068539651620466,0.0121131958556962
101800000076 (集中交易) ,002641,永高股份,0,100240,100240,0,0,0,5.26,5.27,-0.0113,528264.8,0.00209165240540012,1102.64,2.57843895513475E-05,0.0123530666305092
101800000076 (集中交易) ,600665,天地源,0,100070,100070,0,0,0,4.59,5.15,-0.0115,515360.5,0.121515679442509,55839.06,0.00130575353263175,0.0120513094857589
101800000076 (集中交易) ,300277,海联讯,0,61200,61200,0,0,0,8.45,8.30,-0.0119,507960,-0.0177514792899407,-9180,-0.000214667249584062,0.0118782544769848
101800000076 (集中交易) ,300239,东宝生物,0,80300,80300,0,0,0,6.63,6.56,-0.012,526768,-0.0102595051297526,-5460.4,-0.00012768726030815,0.0123180651120803
101800000076 (集中交易) ,601518,吉林高速,0,137458,137458,0,0,0,3.74,3.82,-0.0129,525089.56,0.0222103291410221,11409.014,0.000266791030048591,0.0122788160817544
101800000076 (集中交易) ,600052,浙江广厦,0,104200,104200,0,0,0,5.14,5.01,-0.0138,522042,-0.0252918287937743,-13546,-0.000316762806412386,0.0122075512317389
101800000076 (集中交易) ,600467,XD好当家,0,153300,153300,0,0,0,3.47,3.45,-0.0143,528885,-0.00605012964563524,-3219.3,-7.52808580159011E-05,0.0123675695311837
101800000076 (集中交易) ,601188,龙江交通,0,109499,109499,0,0,0,4.77,4.82,-0.0143,527785.18,0.0113302559798574,5912.946,0.000138269700954148,0.0123418510851666
101800000076 (集中交易) ,300370,安控科技,0,110700,110700,0,0,0,4.92,4.63,-0.0149,512541,-0.0579857578840285,-31549.5,-0.000737760826879343,0.011985377643689
101800000076 (集中交易) ,002397,梦洁股份,0,78800,78800,0,0,0,6.45,6.60,-0.0149,520080,0.0227801022780101,11583.6,0.000270873589573197,0.0121616713685925
101800000076 (集中交易) ,002607,亚夏汽车,0,114120,114120,0,0,0,4.52,4.55,-0.0152,519246,0.00685992476211544,3537.72,8.27268651632384E-05,0.0121421689191205
101800000076 (集中交易) ,000761,本钢板材,0,96954,96954,0,0,0,4.86,5.72,-0.0155,554576.88,0.176954732510288,83380.44,0.00194978755162407,0.0129683544131275
101800000076 (集中交易) ,600982,宁波热电,0,107000,107000,0,0,0,4.90,4.95,-0.0159,529650,0.00999795960008169,5243,0.000122603528275516,0.0123854584686491
101800000076 (集中交易) ,002181,粤 传 媒,0,97600,97600,0,0,0,5.41,5.39,-0.0164,526064,-0.00332840236686403,-1756.8,-4.10814187439304E-05,0.0123016026127658
101800000076 (集中交易) ,002330,得利斯,0,58300,58300,0,0,0,9.11,8.85,-0.0167,515955,-0.0281133318690973,-14924.8,-0.000349004985467561,0.0120652114116716
101800000076 (集中交易) ,002593,日上集团,0,99108,99108,0,0,0,5.10,5.25,-0.0169,520317,0.0304219823356232,15361.74,0.000359222491789267,0.012167213431572
101800000076 (集中交易) ,600159,大龙地产,0,110970,110970,0,0,0,4.85,4.79,-0.0184,531546.3,-0.0113519091847265,-6103.35,-0.000142722152260227,0.0124298019877543
101800000076 (集中交易) ,600163,中闽能源,0,111300,111300,0,0,0,4.59,4.68,-0.0189,520884,0.0200523103748909,10239.6,0.000239445181790955,0.0121804722911051
101800000076 (集中交易) ,002613,北玻股份,0,112210,112210,0,0,0,4.93,4.62,-0.0191,518410.2,-0.0630703711214764,-34897.31,-0.000816046792547102,0.0121226243780309
101800000076 (集中交易) ,600569,安阳钢铁,0,178500,178500,0,0,0,2.74,2.99,-0.0197,533715,0.092436974789916,45160.5,0.00105604360837048,0.0124805153716512
101800000076 (集中交易) ,600505,西昌电力,0,61916,61916,0,0,0,8.58,8.45,-0.0197,523190.2,-0.0156104380242312,-8296.744,-0.000194012986381598,0.0122344010068993
101800000076 (集中交易) ,000968,蓝焰控股,0,36800,36800,0,0,0,13.79,13.90,-0.0197,511520,0.00819612678610282,4158.4,9.72409902691029E-05,0.0119615023428366
101800000076 (集中交易) ,600190,锦州港,0,119300,119300,0,0,0,4.30,4.38,-0.0201,522534,0.01884159106769,9663.3,0.0002259688489004,0.0122190562738735
101800000076 (集中交易) ,603002,宏昌电子,0,98850,98850,0,0,0,5.28,5.25,-0.0205,518962.5,-0.00530503978779833,-2767.8,-6.47228772765542E-05,0.0121355394893539
101800000076 (集中交易) ,300189,神农基因,0,159700,159700,0,0,0,3.24,3.33,-0.0206,531801,0.0280950910774931,14532.7,0.000339836028107876,0.0124357579516399
101800000076 (集中交易) ,000622,恒立实业,0,84200,84200,0,0,0,6.52,6.13,-0.0208,516146,-0.0598159509202454,-32838,-0.000767891409786649,0.0120696777999799
101800000076 (集中交易) ,300179,四方达,0,79500,79500,0,0,0,6.60,6.55,-0.0209,520725,-0.00772610210574158,-4054.5,-9.48113685662942E-05,0.0121767541982201
101800000076 (集中交易) ,600695,绿庭投资,0,79800,79800,0,0,0,6.78,6.67,-0.022,532266,-0.0166592952970663,-9017.4,-0.000210864973463979,0.0124466316195109
101800000076 (集中交易) ,000698,沈阳化工,0,77519,77519,0,0,0,6.25,6.73,-0.0232,521702.87,0.0762833839756917,36976.563,0.000864668527045948,0.0121996209371472
101800000076 (集中交易) ,300169,天晟新材,0,67098,67098,0,0,0,7.66,7.57,-0.0232,507931.86,-0.0120073087966588,-6173.016,-0.000144351238165404,0.0118775964446968
101800000076 (集中交易) ,002495,佳隆股份,0,115800,115800,0,0,0,4.59,4.49,-0.0239,519942,-0.0209332751853467,-11116.8,-0.000259957830084543,0.0121584443445791
101800000076 (集中交易) ,000691,ST亚太,0,76401,76401,0,0,0,6.67,6.87,-0.0241,524874.87,0.0295219541435636,15050.997,0.000351956005390847,0.0122737957209904
101800000076 (集中交易) ,000517,荣安地产,0,116000,116000,0,0,0,4.62,4.50,-0.026,522000,-0.0255521870939801,-13688,-0.000320083367353665,0.0122065690939957
101800000076 (集中交易) ,300126,锐奇股份,0,61200,61200,0,0,0,8.68,8.35,-0.0268,511020,-0.0383508004146033,-20379.6,-0.000476561294076618,0.0119498102268461
101800000076 (集中交易) ,300155,安居宝,0,66700,66700,0,0,0,7.94,7.73,-0.0289,515591,-0.026080383016253,-13806.9,-0.000322863752536186,0.0120566995512305
101800000076 (集中交易) ,600792,云煤能源,0,109773,109773,0,0,0,4.45,4.69,-0.031,514835.37,0.0532225465977993,26016.201,0.000608368879444023,0.0120390297240189
101800000076 (集中交易) ,600117,西宁特钢,0,101500,101500,0,0,0,4.91,5.17,-0.0336,524755,0.0535969023843489,26694.5,0.000624230380612391,0.0122709926531029
101800000076 (集中交易) ,600231,凌钢股份,0,152500,152500,0,0,0,2.99,3.39,-0.0369,516975,0.132264529058116,60390,0.00141217376932261,0.012089063328292
101800000076 (集中交易) ,601003,柳钢股份,0,109200,109200,0,0,0,4.39,4.85,-0.0377,529620,0.105791153670771,50668.8,0.00118485097339052,0.0123847569416897
101800000076 (集中交易) ,300263,隆华节能,0,71800,71800,0,0,0,7.44,7.08,-0.0547,508344,-0.0482591746202447,-25776.2,-0.000602756640384391,0.0118872340220654
